Id,_labkeyurl_Id,avgKinship,birth,death,gender,geographic_origin,lsid,species
m00134,/study/mGAP/participant.view?participantId=m00134,0.0021239561811294766,1994-06-15 07:30:00.000,2010-08-27 10:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00134,RHESUS MACAQUE
m00135,/study/mGAP/participant.view?participantId=m00135,0.0012644197658402204,1997-05-06 12:00:00.000,2013-01-11 14:30:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00135,RHESUS MACAQUE
m00136,/study/mGAP/participant.view?participantId=m00136,0.003454287190082645,1995-07-01 00:00:00.000,,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00136,RHESUS MACAQUE
m00137,/study/mGAP/participant.view?participantId=m00137,0.0008739965349517906,1994-08-01 07:30:00.000,2007-10-01 10:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00137,RHESUS MACAQUE
m00138,/study/mGAP/participant.view?participantId=m00138,0.0012428977272727273,2003-07-01 07:00:00.000,2015-01-23 10:00:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00138,RHESUS MACAQUE
m00139,/study/mGAP/participant.view?participantId=m00139,0.001821975077479339,1994-06-06 07:30:00.000,,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00139,RHESUS MACAQUE
m00140,/study/mGAP/participant.view?participantId=m00140,0.0013693397038567494,1988-11-01 08:00:00.000,2013-10-11 10:00:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00140,RHESUS MACAQUE
m00141,/study/mGAP/participant.view?participantId=m00141,0.0011837121212121212,1990-07-05 00:00:00.000,2013-11-15 10:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00141,RHESUS MACAQUE
m00142,/study/mGAP/participant.view?participantId=m00142,0.00012913223140495868,1990-06-28 07:30:00.000,2007-08-16 13:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00142,RHESUS MACAQUE
m00143,/study/mGAP/participant.view?participantId=m00143,0.0014325606921487604,1990-04-18 07:30:00.000,2006-09-07 10:15:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00143,RHESUS MACAQUE
m00144,/study/mGAP/participant.view?participantId=m00144,0.0024266098484848485,1993-08-28 07:30:00.000,2012-02-27 14:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00144,RHESUS MACAQUE
m00145,/study/mGAP/participant.view?participantId=m00145,0.0011258716425619835,2008-12-23 00:00:00.000,2014-08-26 13:00:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00145,RHESUS MACAQUE
m00146,/study/mGAP/participant.view?participantId=m00146,0.0017110020661157024,1988-03-01 00:00:00.000,2015-03-04 11:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00146,RHESUS MACAQUE
m00147,/study/mGAP/participant.view?participantId=m00147,0.0008689523071625344,1989-05-01 00:00:00.000,2011-02-08 13:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00147,RHESUS MACAQUE
m00148,/study/mGAP/participant.view?participantId=m00148,0.002436698304063361,1987-03-01 00:00:00.000,2007-08-31 08:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00148,RHESUS MACAQUE
m00149,/study/mGAP/participant.view?participantId=m00149,0.0003712551652892562,1987-08-21 07:00:00.000,2006-07-05 14:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00149,RHESUS MACAQUE
m00150,/study/mGAP/participant.view?participantId=m00150,0.002996943870523416,1986-04-14 07:00:00.000,2007-06-26 10:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00150,RHESUS MACAQUE
m00151,/study/mGAP/participant.view?participantId=m00151,0.0017379046143250689,1987-06-01 00:00:00.000,2008-06-03 11:15:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00151,RHESUS MACAQUE
m00152,/study/mGAP/participant.view?participantId=m00152,0.002446786759641873,1984-09-15 07:00:00.000,2003-03-07 13:50:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00152,RHESUS MACAQUE
m00153,/study/mGAP/participant.view?participantId=m00153,0.0006382629562672177,1984-11-08 07:00:00.000,2010-12-15 14:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00153,RHESUS MACAQUE
m00154,/study/mGAP/participant.view?participantId=m00154,0.0001721763085399449,1983-04-26 00:00:00.000,2010-02-11 08:18:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00154,RHESUS MACAQUE
m00155,/study/mGAP/participant.view?participantId=m00155,0.0012059067234848485,1996-06-01 07:30:00.000,2009-02-06 11:00:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00155,RHESUS MACAQUE
m00156,/study/mGAP/participant.view?participantId=m00156,0.001809868930785124,1994-04-15 00:00:00.000,2004-07-01 09:20:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00156,RHESUS MACAQUE
m00157,/study/mGAP/participant.view?participantId=m00157,0.0009927040289256198,1991-04-10 00:00:00.000,2011-12-02 13:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00157,RHESUS MACAQUE
m00158,/study/mGAP/participant.view?participantId=m00158,4.304407713498623e-05,1991-04-15 00:00:00.000,2011-06-23 13:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00158,RHESUS MACAQUE
m00159,/study/mGAP/participant.view?participantId=m00159,0.004105328856749311,1995-05-15 11:00:00.000,2008-12-16 13:55:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00159,RHESUS MACAQUE
m00160,/study/mGAP/participant.view?participantId=m00160,0.0,,2007-10-09 10:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00160,RHESUS MACAQUE
m00161,/study/mGAP/participant.view?participantId=m00161,0.0010115358126721763,1985-04-01 00:00:00.000,2004-09-09 13:00:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00161,RHESUS MACAQUE
m00162,/study/mGAP/participant.view?participantId=m00162,0.005482739325068871,1996-03-01 00:00:00.000,2004-05-28 10:30:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00162,RHESUS MACAQUE
m00163,/study/mGAP/participant.view?participantId=m00163,0.0015706779543033316,1999-03-20 00:00:00.000,2007-06-11 10:00:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00163,RHESUS MACAQUE
m00164,/study/mGAP/participant.view?participantId=m00164,0.0018831783746556473,1985-05-04 07:00:00.000,2001-09-20 08:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00164,RHESUS MACAQUE
m00165,/study/mGAP/participant.view?participantId=m00165,0.0005984135567320937,1996-06-15 00:00:00.000,2007-01-11 17:10:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00165,RHESUS MACAQUE
m00166,/study/mGAP/participant.view?participantId=m00166,0.001515622309745179,1996-05-07 00:00:00.000,2003-08-21 14:10:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00166,RHESUS MACAQUE
m00167,/study/mGAP/participant.view?participantId=m00167,0.0043178589876033055,1996-03-01 00:00:00.000,2006-09-22 11:45:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00167,RHESUS MACAQUE
m00168,/study/mGAP/participant.view?participantId=m00168,0.0041477003701790634,1996-03-01 00:00:00.000,2007-12-14 12:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00168,RHESUS MACAQUE
m00169,/study/mGAP/participant.view?participantId=m00169,0.0005457013763343663,1994-05-01 00:00:00.000,2009-06-05 13:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00169,RHESUS MACAQUE
m00170,/study/mGAP/participant.view?participantId=m00170,0.002656920882295971,1994-07-30 07:30:00.000,2006-12-14 13:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00170,RHESUS MACAQUE
m00171,/study/mGAP/participant.view?participantId=m00171,0.0007795013343663912,1994-04-01 00:00:00.000,2009-01-13 14:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00171,RHESUS MACAQUE
m00172,/study/mGAP/participant.view?participantId=m00172,0.0004734848484848485,1991-05-15 00:00:00.000,2007-11-06 10:15:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00172,RHESUS MACAQUE
m00173,/study/mGAP/participant.view?participantId=m00173,0.0009254476584022039,1991-03-25 00:00:00.000,2006-08-28 11:15:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00173,RHESUS MACAQUE
m00174,/study/mGAP/participant.view?participantId=m00174,0.001771532799586777,1988-03-23 07:00:00.000,2006-03-03 13:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00174,RHESUS MACAQUE
m00175,/study/mGAP/participant.view?participantId=m00175,0.0036896844869146006,1982-01-01 00:00:00.000,2002-05-17 10:00:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00175,RHESUS MACAQUE
m00176,/study/mGAP/participant.view?participantId=m00176,0.002518078512396694,1980-02-01 00:00:00.000,2001-12-21 10:00:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00176,RHESUS MACAQUE
m00177,/study/mGAP/participant.view?participantId=m00177,0.0,1978-07-22 00:00:00.000,2007-08-02 10:00:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00177,RHESUS MACAQUE
m00178,/study/mGAP/participant.view?participantId=m00178,0.004602479540612087,1994-07-01 00:00:00.000,2009-01-21 14:35:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00178,RHESUS MACAQUE
m00179,/study/mGAP/participant.view?participantId=m00179,0.001460808367768595,1993-04-01 00:00:00.000,2006-01-23 13:00:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00179,RHESUS MACAQUE
m00180,/study/mGAP/participant.view?participantId=m00180,0.0007680677513774105,1993-04-23 00:00:00.000,2007-01-19 09:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00180,RHESUS MACAQUE
m00181,/study/mGAP/participant.view?participantId=m00181,0.0,1984-06-01 00:00:00.000,2001-10-17 13:00:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00181,RHESUS MACAQUE
m00182,/study/mGAP/participant.view?participantId=m00182,0.0024400611225895317,1993-04-08 00:00:00.000,2002-08-28 10:00:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00182,RHESUS MACAQUE
m00183,/study/mGAP/participant.view?participantId=m00183,0.0038040203168044078,1992-07-01 00:00:00.000,2005-09-23 14:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00183,RHESUS MACAQUE
m00184,/study/mGAP/participant.view?participantId=m00184,0.0005286350723140496,1992-04-01 00:00:00.000,2006-05-16 15:45:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00184,RHESUS MACAQUE
m00185,/study/mGAP/participant.view?participantId=m00185,0.0007694128787878788,1992-04-01 00:00:00.000,2006-11-16 10:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00185,RHESUS MACAQUE
m00186,/study/mGAP/participant.view?participantId=m00186,0.0015603477961432506,1992-05-01 00:00:00.000,2008-04-29 13:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00186,RHESUS MACAQUE
m00187,/study/mGAP/participant.view?participantId=m00187,0.0021064695247933886,1992-08-12 07:30:00.000,2005-04-28 10:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00187,RHESUS MACAQUE
m00188,/study/mGAP/participant.view?participantId=m00188,0.0011025841242682506,1992-04-15 00:00:00.000,2002-11-26 14:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00188,RHESUS MACAQUE
m00189,/study/mGAP/participant.view?participantId=m00189,0.001989443440082645,1992-02-15 00:00:00.000,2007-11-08 12:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00189,RHESUS MACAQUE
m00190,/study/mGAP/participant.view?participantId=m00190,0.001688134900137741,1991-03-25 00:00:00.000,2007-04-12 13:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00190,RHESUS MACAQUE
m00191,/study/mGAP/participant.view?participantId=m00191,0.0014248262095385674,1991-05-01 00:00:00.000,2003-07-30 11:00:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00191,RHESUS MACAQUE
m00192,/study/mGAP/participant.view?participantId=m00192,0.0004317858987603306,1991-04-15 00:00:00.000,2008-03-26 13:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00192,RHESUS MACAQUE
m00193,/study/mGAP/participant.view?participantId=m00193,0.0021158854166666665,1991-05-10 23:05:00.000,2008-04-28 12:35:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00193,RHESUS MACAQUE
m00194,/study/mGAP/participant.view?participantId=m00194,0.001646435950413223,1991-04-24 07:30:00.000,2007-10-22 10:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00194,RHESUS MACAQUE
m00195,/study/mGAP/participant.view?participantId=m00195,0.002773652720385675,1991-04-17 07:30:00.000,2006-11-15 13:00:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00195,RHESUS MACAQUE
m00196,/study/mGAP/participant.view?participantId=m00196,0.00040891873278236916,1991-03-29 00:00:00.000,2003-07-24 10:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00196,RHESUS MACAQUE
m00197,/study/mGAP/participant.view?participantId=m00197,0.002475034435261708,1990-12-25 00:00:00.000,2007-07-27 09:30:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00197,RHESUS MACAQUE
m00198,/study/mGAP/participant.view?participantId=m00198,0.00038739669421487604,1990-06-15 00:00:00.000,2004-07-01 13:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00198,RHESUS MACAQUE
m00199,/study/mGAP/participant.view?participantId=m00199,0.001881833247245179,1990-04-01 00:00:00.000,2008-12-18 11:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00199,RHESUS MACAQUE
m00200,/study/mGAP/participant.view?participantId=m00200,0.0022699025051652892,1990-04-01 00:00:00.000,2007-02-19 08:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00200,RHESUS MACAQUE
m00201,/study/mGAP/participant.view?participantId=m00201,0.0006503691029614325,1990-06-01 00:00:00.000,2008-06-24 14:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00201,RHESUS MACAQUE
m00202,/study/mGAP/participant.view?participantId=m00202,0.00131284435261708,1990-04-01 00:00:00.000,2004-12-02 09:20:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00202,RHESUS MACAQUE
m00203,/study/mGAP/participant.view?participantId=m00203,0.0002797865013774105,1990-06-01 00:00:00.000,2008-06-06 10:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00203,RHESUS MACAQUE
m00204,/study/mGAP/participant.view?participantId=m00204,0.001834753787878788,1990-04-01 00:00:00.000,2007-10-31 13:28:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00204,RHESUS MACAQUE
m00205,/study/mGAP/participant.view?participantId=m00205,0.00013989325068870524,1989-06-25 00:00:00.000,2008-02-25 13:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00205,RHESUS MACAQUE
m00206,/study/mGAP/participant.view?participantId=m00206,0.0019719567837465563,1989-04-01 00:00:00.000,2007-12-03 13:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00206,RHESUS MACAQUE
m00207,/study/mGAP/participant.view?participantId=m00207,0.0014621534951790634,1988-11-11 08:00:00.000,2005-12-11 08:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00207,RHESUS MACAQUE
m00208,/study/mGAP/participant.view?participantId=m00208,0.00034166236225895315,1988-05-01 00:00:00.000,2008-01-30 10:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00208,RHESUS MACAQUE
m00209,/study/mGAP/participant.view?participantId=m00209,0.0008561735967630853,1988-04-01 00:00:00.000,2001-10-26 13:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00209,RHESUS MACAQUE
m00210,/study/mGAP/participant.view?participantId=m00210,0.0022006284435261707,1987-05-01 00:00:00.000,2008-08-13 11:00:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00210,RHESUS MACAQUE
m00211,/study/mGAP/participant.view?participantId=m00211,0.004736193612258953,1987-03-01 00:00:00.000,2007-10-31 14:15:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00211,RHESUS MACAQUE
m00212,/study/mGAP/participant.view?participantId=m00212,0.002964660812672176,1985-04-01 00:00:00.000,2003-01-02 13:00:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00212,RHESUS MACAQUE
m00213,/study/mGAP/participant.view?participantId=m00213,0.0,,2005-08-29 14:30:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00213,RHESUS MACAQUE
m00214,/study/mGAP/participant.view?participantId=m00214,0.002101089015151515,1985-05-21 07:00:00.000,2002-08-19 14:15:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00214,RHESUS MACAQUE
m00215,/study/mGAP/participant.view?participantId=m00215,0.005942772899449036,1982-06-01 00:00:00.000,2006-12-08 13:00:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00215,RHESUS MACAQUE
m00216,/study/mGAP/participant.view?participantId=m00216,0.0020042398415977963,1982-03-01 00:00:00.000,2008-07-01 11:30:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00216,RHESUS MACAQUE
m00217,/study/mGAP/participant.view?participantId=m00217,0.0,1978-07-27 08:00:00.000,2003-04-01 10:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00217,RHESUS MACAQUE
m00218,/study/mGAP/participant.view?participantId=m00218,0.0007747933884297521,1993-04-01 00:00:00.000,2013-11-14 14:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00218,RHESUS MACAQUE
m00219,/study/mGAP/participant.view?participantId=m00219,0.0010727391098484848,1991-03-25 00:00:00.000,2010-10-27 13:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00219,RHESUS MACAQUE
m00220,/study/mGAP/participant.view?participantId=m00220,0.0021071420884986227,1990-02-01 00:00:00.000,2010-10-11 13:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00220,RHESUS MACAQUE
m00221,/study/mGAP/participant.view?participantId=m00221,0.003585857464919077,1997-03-01 00:00:00.000,2010-10-01 13:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00221,RHESUS MACAQUE
m00222,/study/mGAP/participant.view?participantId=m00222,0.003949294077134986,1990-07-20 00:00:00.000,2014-12-10 10:00:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00222,RHESUS MACAQUE
m00223,/study/mGAP/participant.view?participantId=m00223,0.0015266775756499656,1999-04-01 00:00:00.000,2013-03-26 11:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00223,RHESUS MACAQUE
m00224,/study/mGAP/participant.view?participantId=m00224,0.000509130724862259,1994-05-01 00:00:00.000,2012-02-03 14:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00224,RHESUS MACAQUE
m00225,/study/mGAP/participant.view?participantId=m00225,0.004595627797865014,1995-05-22 07:30:00.000,,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00225,RHESUS MACAQUE
m00226,/study/mGAP/participant.view?participantId=m00226,0.000711572400137741,1990-04-01 00:00:00.000,2010-09-03 13:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00226,RHESUS MACAQUE
m00227,/study/mGAP/participant.view?participantId=m00227,0.001915461432506887,1990-04-01 00:00:00.000,2010-09-02 10:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00227,RHESUS MACAQUE
m00228,/study/mGAP/participant.view?participantId=m00228,0.005757639230775439,2001-05-01 00:00:00.000,,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00228,RHESUS MACAQUE
m00229,/study/mGAP/participant.view?participantId=m00229,0.0014345783832644629,1994-09-16 07:30:00.000,2010-09-01 10:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00229,RHESUS MACAQUE
m00230,/study/mGAP/participant.view?participantId=m00230,0.0014500473484848485,1994-06-24 07:30:00.000,2016-05-23 13:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00230,RHESUS MACAQUE
m00231,/study/mGAP/participant.view?participantId=m00231,0.003792125832906202,1994-04-01 00:00:00.000,2019-07-05 14:00:00.000,m,INDIA,urn:lsid:labkey.com:Study.Data-5:1000.m00231,RHESUS MACAQUE
m00232,/study/mGAP/participant.view?participantId=m00232,0.002000204459366391,1994-06-10 07:30:00.000,2012-12-06 14:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00232,RHESUS MACAQUE
m00233,/study/mGAP/participant.view?participantId=m00233,0.0,1994-05-02 00:00:00.000,2015-03-16 13:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00233,RHESUS MACAQUE
m00234,/study/mGAP/participant.view?participantId=m00234,0.000946969696969697,2004-03-01 00:00:00.000,,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00234,RHESUS MACAQUE
m00235,/study/mGAP/participant.view?participantId=m00235,0.0022699025051652892,1993-02-09 07:30:00.000,2011-12-11 11:00:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00235,RHESUS MACAQUE
m00236,/study/mGAP/participant.view?participantId=m00236,0.00280658732432636,1996-06-20 00:00:00.000,2019-02-20 11:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00236,RHESUS MACAQUE
m00237,/study/mGAP/participant.view?participantId=m00237,0.0019426582273372934,1993-02-28 07:30:00.000,2012-01-06 10:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00237,RHESUS MACAQUE
m00238,/study/mGAP/participant.view?participantId=m00238,0.0021764161501377412,1993-04-01 00:00:00.000,2012-03-22 13:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00238,RHESUS MACAQUE
